"policyID","statecode","county","eq_site_limit","hu_site_limit"
578711,"FL","COLLIER COUNTY",0,402004.42
215940,"FL","COLLIER COUNTY",0,585004.68
518978,"FL","COLLIER COUNTY",0,12054.78
176563,"FL","COLLIER COUNTY",0,44143.2
166631,"FL","COLLIER COUNTY",0,182098.39
381529,"FL","COLLIER COUNTY",0,61727.55
942522,"FL","COLLIER COUNTY",0,57885.69
165647,"FL","COLLIER COUNTY",0,378096.14
212757,"FL","COLLIER COUNTY",0,1444788
631849,"FL","COLLIER COUNTY",0,2476953
682413,"FL","COLLIER COUNTY",0,43460.45
234466,"FL","COLLIER COUNTY",0,14860.92
139688,"FL","COLLIER COUNTY",658971,658971
328136,"FL","COLLIER COUNTY",407209.5,407209.5
241594,"FL","COLLIER COUNTY",0,415083.32
992101,"FL","COLLIER COUNTY",0,88607.96
947223,"FL","COLLIER COUNTY",0,23052.14
993881,"FL","COLLIER COUNTY",0,18000
269535,"FL","COLLIER COUNTY",900,900
782045,"FL","COLLIER COUNTY",222300,222300
350704,"FL","COLLIER COUNTY",19800,19800
950160,"FL","COLLIER COUNTY",0,361542.06
888667,"FL","COLLIER COUNTY",0,9246.6
186327,"FL","COLLIER COUNTY",0,28664.46
520125,"FL","COLLIER COUNTY",0,8321.94
407260,"FL","COLLIER COUNTY",14580,14580
823776,"FL","COLLIER COUNTY",222870.6,222870.6
316433,"FL","COLLIER COUNTY",3396960,3396960
648569,"FL","COLLIER COUNTY",455833.8,455833.8
770090,"FL","COLLIER COUNTY",849240,849240
813314,"FL","COLLIER COUNTY",764316,764316
876993,"FL","COLLIER COUNTY",92885.4,92885.4
312257,"FL","COLLIER COUNTY",729468,729468
607808,"FL","COLLIER COUNTY",141963.3,141963.3
423118,"FL","COLLIER COUNTY",2136364.2,2136364.2
254752,"FL","COLLIER COUNTY",3562390.8,3562390.8
797965,"FL","COLLIER COUNTY",4179843,4179843
495152,"FL","COLLIER COUNTY",45000,45000
526857,"FL","COLLIER COUNTY",233577.9,233577.9
309406,"FL","COLLIER COUNTY",0,8587519.47
865195,"FL","COLLIER COUNTY",0,21712.7
840454,"FL","COLLIER COUNTY",0,267355.18
892579,"FL","COLLIER COUNTY",0,127597.33
155604,"FL","COLLIER COUNTY",0,350514.61
232417,"FL","COLLIER COUNTY",0,1863857.04
332846,"FL","COLLIER COUNTY",0,12673.38
727865,"FL","COLLIER COUNTY",0,10785.85
214188,"FL","COLLIER COUNTY",0,496072.41
869922,"FL","COLLIER COUNTY",0,7754.53
282196,"FL","COLLIER COUNTY",0,7754.53
328741,"FL","COLLIER COUNTY",0,9111.58
895686,"FL","COLLIER COUNTY",0,9111.58
594601,"FL","COLLIER COUNTY",0,44729.56
480026,"FL","COLLIER COUNTY",0,6062.64
448876,"FL","COLLIER COUNTY",0,2180.96
487465,"FL","COLLIER COUNTY",0,2035.57
826570,"FL","COLLIER COUNTY",0,99067.7
311018,"FL","COLLIER COUNTY",0,14607.6
335575,"FL","COLLIER COUNTY",0,24144.8
822848,"FL","COLLIER COUNTY",0,3176476.66
576837,"FL","COLLIER COUNTY",0,52663.39
861024,"FL","COLLIER COUNTY",0,17177.04
265421,"FL","COLLIER COUNTY",0,1466.31
361966,"FL","COLLIER COUNTY",0,102021.47
337874,"FL","COLLIER COUNTY",0,14307.12
317327,"FL","COLLIER COUNTY",0,916.44
514155,"FL","COLLIER COUNTY",0,23863.7
201071,"FL","COLLIER COUNTY",0,1887391.48
700106,"FL","COLLIER COUNTY",0,4494.1
671955,"FL","COLLIER COUNTY",0,276824.66
709899,"FL","COLLIER COUNTY",0,499645.78
582026,"FL","COLLIER COUNTY",0,1096634.47
624689,"FL","COLLIER COUNTY",0,45469.77
544397,"FL","COLLIER COUNTY",0,762336
246213,"FL","COLLIER COUNTY",0,277200
434847,"FL","COLLIER COUNTY",0,109890
494327,"FL","COLLIER COUNTY",0,165861
504538,"FL","COLLIER COUNTY",0,257850
480358,"FL","COLLIER COUNTY",0,349541.1
544127,"FL","COLLIER COUNTY",0,2077722
329821,"FL","COLLIER COUNTY",0,2115513
207439,"FL","COLLIER COUNTY",0,3255579
642743,"FL","COLLIER COUNTY",0,5184396
592595,"FL","COLLIER COUNTY",0,93870
481035,"FL","COLLIER COUNTY",0,748890
445108,"FL","COLLIER COUNTY",0,748890
327071,"FL","COLLIER COUNTY",0,139203
693399,"FL","COLLIER COUNTY",0,149409
110078,"FL","COLLIER COUNTY",0,411750
845330,"FL","COLLIER COUNTY",0,121320
567911,"FL","COLLIER COUNTY",0,1466595
419738,"FL","COLLIER COUNTY",0,1569834
267441,"FL","COLLIER COUNTY",0,1886913
258226,"FL","COLLIER COUNTY",0,183528
289281,"FL","COLLIER COUNTY",0,880110
781239,"FL","COLLIER COUNTY",0,50501.88
422605,"FL","COLLIER COUNTY",0,420848.97
356242,"FL","COLLIER COUNTY",0,340786.66
768340,"FL","COLLIER COUNTY",0,686926.52
767406,"FL","COLLIER COUNTY",0,50501.88
810585,"FL","COLLIER COUNTY",0,2244527.82
525212,"FL","COLLIER COUNTY",0,234328.7
942407,"FL","COLLIER COUNTY",0,844503.59
773030,"FL","COLLIER COUNTY",0,50501.88
447212,"FL","COLLIER COUNTY",0,2598938.76
221990,"FL","COLLIER COUNTY",0,5948
408880,"FL","COLLIER COUNTY",0,13555.83
919235,"FL","COLLIER COUNTY",0,235675.42
866621,"FL","COLLIER COUNTY",0,3128422.88
275832,"FL","COLLIER COUNTY",0,3128422.88
159070,"FL","COLLIER COUNTY",0,3128422.88
733055,"FL","COLLIER COUNTY",0,88097.72
896903,"FL","COLLIER COUNTY",0,471148.83
174141,"FL","COLLIER COUNTY",0,357452.28
510596,"FL","COLLIER COUNTY",0,29739.99
571656,"FL","COLLIER COUNTY",0,67335.83
887754,"FL","COLLIER COUNTY",0,25574.15
493610,"FL","COLLIER COUNTY",0,25574.15
651224,"FL","COLLIER COUNTY",0,25574.15
668750,"FL","COLLIER COUNTY",0,109297.28
768919,"FL","COLLIER COUNTY",0,27927.54
968901,"FL","COLLIER COUNTY",0,27927.54
527340,"FL","COLLIER COUNTY",0,27956.72
877866,"FL","COLLIER COUNTY",0,27956.72
547177,"FL","COLLIER COUNTY",0,27956.72
703095,"FL","COLLIER COUNTY",0,27956.72
721664,"FL","COLLIER COUNTY",0,32994.56
851838,"FL","COLLIER COUNTY",0,27956.72
483555,"FL","COLLIER COUNTY",0,315490.83
142514,"FL","COLLIER COUNTY",0,45005.03
893255,"FL","COLLIER COUNTY",514800,514800
427510,"FL","COLLIER COUNTY",0,107260.56
931947,"FL","COLLIER COUNTY",0,633392.1
810276,"FL","COLLIER COUNTY",0,1349710.54
903041,"FL","COLLIER COUNTY",0,1425995.55
519813,"FL","COLLIER COUNTY",1604232,1604232
744678,"FL","COLLIER COUNTY",678699,678699
611412,"FL","COLLIER COUNTY",0,3190917.12
839379,"FL","COLLIER COUNTY",0,12891.44
514364,"FL","COLLIER COUNTY",0,1973.88
938368,"FL","COLLIER COUNTY",0,518.14
920092,"FL","COLLIER COUNTY",0,3045.42
844414,"FL","COLLIER COUNTY",0,11896.16
188320,"FL","COLLIER COUNTY",0,1226092.41
761092,"FL","COLLIER COUNTY",0,444743.96
529177,"FL","COLLIER COUNTY",427500,0
789974,"FL","COLLIER COUNTY",0,4088043
991801,"FL","COLLIER COUNTY",0,8467308
951820,"FL","COLLIER COUNTY",0,175167
668779,"FL","COLLIER COUNTY",0,1578807
889476,"FL","COLLIER COUNTY",0,1935950.2
383993,"FL","COLLIER COUNTY",0,639686.41
341842,"FL","COLLIER COUNTY",0,438184.7
411777,"FL","MANATEE COUNTY",0,12330000
513887,"FL","MANATEE COUNTY",0,20340000
773890,"FL","MANATEE COUNTY",99577.8,99577.8
548342,"FL","MANATEE COUNTY",375423.3,375423.3
284060,"FL","MANATEE COUNTY",226740.6,226740.6
288301,"FL","MANATEE COUNTY",0,4923577.54
273041,"FL","MANATEE COUNTY",0,5751748.92
267846,"FL","MANATEE COUNTY",0,57055.25
601761,"FL","MANATEE COUNTY",0,27850.7
299458,"FL","MANATEE COUNTY",0,42743.08
543927,"FL","MANATEE COUNTY",0,316898.37
668423,"FL","MANATEE COUNTY",0,68794.78
341318,"FL","MANATEE COUNTY",0,179562.23
110414,"FL","MANATEE COUNTY",0,436632.3
164367,"FL","MANATEE COUNTY",0,64726.2
662712,"FL","MANATEE COUNTY",0,40685.04
277691,"FL","MANATEE COUNTY",0,40685.04
386139,"FL","MANATEE COUNTY",0,40685.04
743053,"FL","MANATEE COUNTY",1192801.5,1192801.5
738442,"FL","MANATEE COUNTY",219873.6,219873.6
578368,"FL","MANATEE COUNTY",269744.4,269744.4
538221,"FL","MANATEE COUNTY",101269.8,101269.8
201918,"FL","MANATEE COUNTY",6480,6480
559110,"FL","MANATEE COUNTY",0,266302.51
342589,"FL","MANATEE COUNTY",0,64215.72
261011,"FL","MANATEE COUNTY",0,78859.44
594225,"FL","MANATEE COUNTY",0,90351.6
466433,"FL","MANATEE COUNTY",0,495715.5
676988,"FL","MANATEE COUNTY",0,53361
486394,"FL","MANATEE COUNTY",0,856162.37
299689,"FL","MANATEE COUNTY",0,947290.18
599840,"FL","MANATEE COUNTY",0,1572369.98
310033,"FL","MANATEE COUNTY",0,1572369.98
574525,"FL","MANATEE COUNTY",0,2667090.95
614381,"FL","MANATEE COUNTY",0,2537314.44
450071,"FL","MANATEE COUNTY",0,569392
240325,"FL","MANATEE COUNTY",0,8690190.75
815975,"FL","MANATEE COUNTY",0,445804.54
517193,"FL","MANATEE COUNTY",0,20200.75
143424,"FL","MANATEE COUNTY",0,44890.56
852715,"FL","MANATEE COUNTY",9072,9072
499142,"FL","MANATEE COUNTY",0,733689.53
205357,"FL","MANATEE COUNTY",1530986.4,1530986.4
433222,"FL","MANATEE COUNTY",2066843.7,2066843.7
508284,"FL","MANATEE COUNTY",67500,67500
280537,"FL","MANATEE COUNTY",398960.1,398960.1
301204,"FL","MANATEE COUNTY",0,18810000
761863,"FL","MANATEE COUNTY",0,1127806.61
419900,"FL","MANATEE COUNTY",0,51814.98
729316,"FL","MANATEE COUNTY",0,474625.22
182576,"FL","MANATEE COUNTY",0,839402.68
251079,"FL","MANATEE COUNTY",0,1826348.06
971144,"FL","MANATEE COUNTY",0,261100.27
324480,"FL","MANATEE COUNTY",0,347746.88
120196,"FL","MANATEE COUNTY",0,328309.42
381873,"FL","MANATEE COUNTY",0,536416.01
937800,"FL","MANATEE COUNTY",0,2933588.19
619353,"FL","MANATEE COUNTY",1000158.3,1000158.3
816057,"FL","MANATEE COUNTY",0,89781.11
692043,"FL","MANATEE COUNTY",0,164430
107879,"FL","MANATEE COUNTY",0,203310
736311,"FL","MANATEE COUNTY",0,164430
331126,"FL","MANATEE COUNTY",4738683.6,4738683.6
895359,"FL","MANATEE COUNTY",604461.6,604461.6
143438,"FL","MANATEE COUNTY",194400,194400
631608,"FL","MANATEE COUNTY",46980000,46980000
417785,"FL","MANATEE COUNTY",0,1582093.26
229070,"FL","MANATEE COUNTY",0,124829.1
892988,"FL","MANATEE COUNTY",0,700892.28
740023,"FL","MANATEE COUNTY",0,243185.58
191732,"FL","MANATEE COUNTY",0,748974.6
556747,"FL","MANATEE COUNTY",0,373562.64
648523,"FL","MANATEE COUNTY",0,33287.76
907738,"FL","MANATEE COUNTY",0,14794.56
786487,"FL","MANATEE COUNTY",0,1595963.16
541389,"FL","MANATEE COUNTY",0,163664.82
610959,"FL","MANATEE COUNTY",0,49006.98
537524,"FL","MANATEE COUNTY",0,1892094.64
159343,"FL","MANATEE COUNTY",20700000,20700000
274043,"FL","MANATEE COUNTY",0,2277442.8
182896,"FL","MANATEE COUNTY",2893770,2893770
155562,"FL","MANATEE COUNTY",2009700,2009700
404324,"FL","MANATEE COUNTY",999000,999000
925836,"FL","MANATEE COUNTY",0,635740.33
297694,"FL","MANATEE COUNTY",0,13770000
547053,"FL","MANATEE COUNTY",0,2823170.89
238475,"FL","MANATEE COUNTY",0,5133811.61
194775,"FL","MANATEE COUNTY",0,6575.86
589609,"FL","MANATEE COUNTY",0,6189.04
685718,"FL","MANATEE COUNTY",0,1344569.71
169062,"FL","MANATEE COUNTY",0,907661.92
547903,"FL","MANATEE COUNTY",0,323861.04
782814,"FL","MANATEE COUNTY",0,19620000
118173,"FL","MANATEE COUNTY",0,1234327.37
952825,"FL","MANATEE COUNTY",0,2332302.37
542511,"FL","MANATEE COUNTY",0,2246429.39
571707,"FL","MANATEE COUNTY",0,261100.27
444638,"FL","MANATEE COUNTY",0,1645705.36
462983,"FL","MANATEE COUNTY",0,36940.85
618685,"FL","MANATEE COUNTY",0,21510000
973690,"FL","MANATEE COUNTY",0,261100.27
550391,"FL","MANATEE COUNTY",0,986378.81
356004,"FL","MANATEE COUNTY",0,1749020.27
944440,"FL","MANATEE COUNTY",0,28745.49
460133,"FL","MANATEE COUNTY",0,8991.65
891058,"FL","MANATEE COUNTY",0,19080000
911137,"FL","MANATEE COUNTY",0,903773.88
983564,"FL","MANATEE COUNTY",0,10620000
731540,"FL","MANATEE COUNTY",0,84169.79
448477,"FL","MANATEE COUNTY",0,86021.53
937897,"FL","MANATEE COUNTY",0,24745.92
139275,"FL","MANATEE COUNTY",0,175353.74
766636,"FL","MANATEE COUNTY",0,128779.78
569384,"FL","MANATEE COUNTY",0,235675.42
708466,"FL","MANATEE COUNTY",0,112226.39
208404,"FL","MANATEE COUNTY",0,11222.64
304722,"FL","MANATEE COUNTY",0,536806.88
676382,"FL","MANATEE COUNTY",0,519047.06
149581,"FL","MANATEE COUNTY",0,67335.83
610934,"FL","MANATEE COUNTY",0,101003.75
579721,"FL","MANATEE COUNTY",0,26550000
885315,"FL","MANATEE COUNTY",0,0
200768,"FL","MANATEE COUNTY",0,360000
477391,"FL","MANATEE COUNTY",0,180000
101807,"FL","MANATEE COUNTY",0,89100
297418,"FL","MANATEE COUNTY",0,0
768243,"FL","MANATEE COUNTY",528649.2,528649.2
565777,"FL","MANATEE COUNTY",431730,431730
510018,"FL","MANATEE COUNTY",19293.3,19293.3
459150,"FL","MANATEE COUNTY",0,2976717.6
831138,"FL","MANATEE COUNTY",0,3888424.8
259106,"FL","MANATEE COUNTY",0,7469552.7
618268,"FL","MANATEE COUNTY",0,180000
298022,"FL","MANATEE COUNTY",0,4500
511855,"FL","MANATEE COUNTY",0,1339755.3
113372,"FL","MANATEE COUNTY",0,3844542.6
542474,"FL","MANATEE COUNTY",0,5910606
785983,"FL","MANATEE COUNTY",0,3088172.88
416057,"FL","MANATEE COUNTY",0,8100
533605,"FL","MANATEE COUNTY",0,54000
706656,"FL","MANATEE COUNTY",0,72000
580732,"FL","MANATEE COUNTY",0,63000
567742,"FL","MANATEE COUNTY",0,14400
381016,"FL","MANATEE COUNTY",688007.7,688007.7
950032,"FL","MANATEE COUNTY",4788717.3,4788717.3
734623,"FL","MANATEE COUNTY",701937,701937
859860,"FL","MANATEE COUNTY",0,17100000
790901,"FL","MANATEE COUNTY",4359600,4359600
325912,"FL","MANATEE COUNTY",20250,20250
581156,"FL","MANATEE COUNTY",0,3361624.27
984449,"FL","MANATEE COUNTY",0,1601183.24
895035,"FL","MANATEE COUNTY",0,2509402.45
571686,"FL","MANATEE COUNTY",0,21240000
937139,"FL","MANATEE COUNTY",0,261100.27
288583,"FL","MANATEE COUNTY",0,167220
217008,"FL","MANATEE COUNTY",2943901.8,2943901.8
994056,"FL","MANATEE COUNTY",0,22444.59
990845,"FL","MANATEE COUNTY",396992.7,396992.7
485736,"FL","MANATEE COUNTY",351198,351198
880006,"FL","MANATEE COUNTY",283590,283590
237389,"FL","MANATEE COUNTY",90194.4,90194.4
914330,"FL","MANATEE COUNTY",0,4309996.23
792316,"FL","MANATEE COUNTY",0,18270000
140096,"FL","MANATEE COUNTY",1488600,1488600
809194,"FL","MANATEE COUNTY",253800,253800
111975,"FL","MANATEE COUNTY",1057500,1057500
291623,"FL","MANATEE COUNTY",0,818614.41
561918,"FL","MANATEE COUNTY",0,52932.81
108566,"FL","MANATEE COUNTY",244176.3,244176.3
639490,"FL","MANATEE COUNTY",357462.9,357462.9
962922,"FL","MANATEE COUNTY",370542.6,370542.6
468797,"FL","MANATEE COUNTY",155270.7,155270.7
870692,"FL","MANATEE COUNTY",118800,118800
179692,"FL","MANATEE COUNTY",0,1566401.56
293284,"FL","MANATEE COUNTY",0,711308.09
531025,"FL","MANATEE COUNTY",0,634750.3
838639,"FL","MANATEE COUNTY",0,865639.68
980054,"FL","MANATEE COUNTY",0,636190.65
209390,"FL","MANATEE COUNTY",0,636334.68
540347,"FL","MANATEE COUNTY",0,311612.37
285214,"FL","MANATEE COUNTY",0,634750.3
604770,"FL","MANATEE COUNTY",0,636396.41
555205,"FL","MANATEE COUNTY",0,439169.23
664813,"FL","MANATEE COUNTY",0,636478.71
871229,"FL","MANATEE COUNTY",0,730624.8
360100,"FL","MANATEE COUNTY",0,867450.39
404929,"FL","MANATEE COUNTY",0,540446.41
447381,"FL","MANATEE COUNTY",0,637836.75
138992,"FL","MANATEE COUNTY",0,310460.09
993988,"FL","MANATEE COUNTY",0,502735.54
745774,"FL","MANATEE COUNTY",0,727538.35
783696,"FL","MANATEE COUNTY",0,440074.59
632989,"FL","MANATEE COUNTY",0,540446.41
923435,"FL","MANATEE COUNTY",0,440074.59
968435,"FL","MANATEE COUNTY",0,637836.75
386707,"FL","MANATEE COUNTY",0,543532.86
408674,"FL","MANATEE COUNTY",0,311612.37
917030,"FL","MANATEE COUNTY",0,472231.75
912213,"FL","MANATEE COUNTY",0,439169.23
356493,"FL","MANATEE COUNTY",0,636478.71
609242,"FL","MANATEE COUNTY",0,712624.98
883426,"FL","MANATEE COUNTY",0,713036.5
782558,"FL","MANATEE COUNTY",0,503887.82
540726,"FL","MANATEE COUNTY",0,11160
239758,"FL","MANATEE COUNTY",0,18630
632113,"FL","MANATEE COUNTY",0,28350
722659,"FL","MANATEE COUNTY",0,18630
795208,"FL","MANATEE COUNTY",0,74340
894066,"FL","MANATEE COUNTY",0,3571296.95
988283,"FL","MANATEE COUNTY",0,346973.25
746554,"FL","MANATEE COUNTY",0,2606747.77
987541,"FL","MANATEE COUNTY",0,5125881.9
700023,"FL","MANATEE COUNTY",0,3617302.54
152411,"FL","MANATEE COUNTY",0,7499186.68
342755,"FL","MANATEE COUNTY",0,295913.64
309863,"FL","MANATEE COUNTY",0,1317879.46
460559,"FL","MANATEE COUNTY",0,87226.83
587638,"FL","MANATEE COUNTY",0,1602962.27
944978,"FL","MANATEE COUNTY",0,366120.61
333551,"FL","MANATEE COUNTY",0,2696875.72
980970,"FL","MANATEE COUNTY",0,9900000
646644,"FL","MANATEE COUNTY",0,6049403.24
322964,"FL","MANATEE COUNTY",0,2346034.31
606285,"FL","MANATEE COUNTY",0,1270107.78
665387,"FL","MANATEE COUNTY",0,884839.82
397817,"FL","MANATEE COUNTY",0,527035.74
451723,"FL","MANATEE COUNTY",0,89934.54
482249,"FL","MANATEE COUNTY",0,517558.77
408502,"FL","MANATEE COUNTY",0,225319.87
114687,"FL","MANATEE COUNTY",0,13925.35
484090,"FL","MANATEE COUNTY",0,3771.45
404053,"FL","MANATEE COUNTY",0,11790000
641294,"FL","MANATEE COUNTY",0,31632.09
791171,"FL","MANATEE COUNTY",0,383380.88
584446,"FL","MANATEE COUNTY",0,36150.96
401249,"FL","MANATEE COUNTY",0,852439.52
671371,"FL","MANATEE COUNTY",0,33258.88
507762,"FL","MANATEE COUNTY",0,40489.07
112066,"FL","MANATEE COUNTY",0,540547.16
383147,"FL","MANATEE COUNTY",0,12324.76
796854,"FL","MANATEE COUNTY",621000,621000
721277,"FL","MANATEE COUNTY",144,144
863938,"FL","MANATEE COUNTY",0,370627.66
480415,"FL","MANATEE COUNTY",0,112226.39
861264,"FL","MANATEE COUNTY",0,14310000
275167,"FL","MANATEE COUNTY",0,218336.44
824596,"FL","MANATEE COUNTY",0,420848.97
290240,"FL","MANATEE COUNTY",0,675000
566834,"FL","MANATEE COUNTY",0,45000
452456,"FL","MANATEE COUNTY",0,67500
831114,"FL","MANATEE COUNTY",0,436632.3
720506,"FL","MANATEE COUNTY",3264159.6,0
856380,"FL","MANATEE COUNTY",26370000,0
250365,"FL","MANATEE COUNTY",1415160,1415160
590727,"FL","MANATEE COUNTY",405000,405000
878002,"FL","MANATEE COUNTY",0,166438.8
780050,"FL","MANATEE COUNTY",0,2245999.14
935516,"FL","MANATEE COUNTY",0,195103.26
790693,"FL","MANATEE COUNTY",0,2090656.26
540369,"FL","MANATEE COUNTY",14670000,14670000
673302,"FL","MANATEE COUNTY",245987.1,245987.1
480433,"FL","MANATEE COUNTY",976123.8,976123.8
702132,"FL","MANATEE COUNTY",0,62664.07
675103,"FL","MANATEE COUNTY",0,619871.39
680337,"FL","MANATEE COUNTY",0,509435.65
393466,"FL","MANATEE COUNTY",0,707871.85
806241,"FL","MANATEE COUNTY",0,1126986.15
765838,"FL","MANATEE COUNTY",0,717348.83
440018,"FL","MANATEE COUNTY",0,1487691.34
630115,"FL","MANATEE COUNTY",0,140220.52
507137,"FL","MANATEE COUNTY",0,280441.04
933992,"FL","MANATEE COUNTY",0,1740.67
471528,"FL","MANATEE COUNTY",0,6703314.37
869943,"FL","MANATEE COUNTY",0,2659161.23
501038,"FL","MANATEE COUNTY",0,2711961.51
365552,"FL","MANATEE COUNTY",0,397452.64
284101,"FL","MANATEE COUNTY",0,3817866.23
859391,"FL","MANATEE COUNTY",0,305003.8
884865,"FL","MANATEE COUNTY",0,451703.47
362774,"FL","MANATEE COUNTY",0,8574541.64
698683,"FL","MANATEE COUNTY",0,617245.15
981105,"FL","MANATEE COUNTY",0,112226.39
827063,"FL","MANATEE COUNTY",0,697500
902064,"FL","MANATEE COUNTY",0,265500
838395,"FL","MANATEE COUNTY",0,4961250
754133,"FL","MANATEE COUNTY",0,839734.47
578059,"FL","MANATEE COUNTY",0,839734.47
122413,"FL","MANATEE COUNTY",0,839734.47
693361,"FL","MANATEE COUNTY",0,839734.47
796525,"FL","MANATEE COUNTY",0,839734.47
835238,"FL","MANATEE COUNTY",0,839734.47
304502,"FL","MANATEE COUNTY",0,839734.47
384956,"FL","MANATEE COUNTY",0,839734.47
613252,"FL","MANATEE COUNTY",0,839734.47
377153,"FL","MANATEE COUNTY",0,839734.47
385400,"FL","MANATEE COUNTY",0,839734.47
228272,"FL","MANATEE COUNTY",0,839734.47
532536,"FL","MANATEE COUNTY",0,966543.6
831464,"FL","MANATEE COUNTY",744773.4,0
394687,"FL","MANATEE COUNTY",437214.6,437214.6
905966,"FL","MANATEE COUNTY",200587.5,200587.5
316889,"FL","MANATEE COUNTY",574880.4,574880.4
397703,"FL","MANATEE COUNTY",0,38779.72
153995,"FL","MANATEE COUNTY",0,1294859.29
924118,"FL","MANATEE COUNTY",0,6708826.48
985917,"FL","MANATEE COUNTY",0,9990000
750513,"FL","MANATEE COUNTY",0,995855.79
336121,"FL","MANATEE COUNTY",0,27463.88
647909,"FL","MANATEE COUNTY",0,17890.2
636228,"FL","MANATEE COUNTY",0,11604.46
967460,"FL","MANATEE COUNTY",0,372309.65
411716,"FL","MANATEE COUNTY",0,2892257.17
408022,"FL","MANATEE COUNTY",0,1390184.98
293906,"FL","MANATEE COUNTY",0,1593172.6
734218,"FL","MANATEE COUNTY",0,613662.46
972082,"FL","MANATEE COUNTY",0,19973.4
315808,"FL","MANATEE COUNTY",0,8253.26
595622,"FL","MANATEE COUNTY",1023558.3,1023558.3
411466,"FL","MANATEE COUNTY",0,25110000
887991,"FL","MANATEE COUNTY",256413.6,256413.6
484153,"FL","MANATEE COUNTY",0,14490000
984739,"FL","MANATEE COUNTY",0,4858012.36
516646,"FL","MANATEE COUNTY",0,444450.69
272094,"FL","MANATEE COUNTY",0,5877463.87
929281,"FL","MANATEE COUNTY",0,4304286.37
166144,"FL","MANATEE COUNTY",0,4249552.01
628862,"FL","MANATEE COUNTY",0,79490.53
144363,"FL","MANATEE COUNTY",0,290111.42
105371,"FL","MANATEE COUNTY",0,54154.13
297676,"FL","MANATEE COUNTY",0,19340.76
657100,"FL","MANATEE COUNTY",0,232089.13
808564,"FL","MANATEE COUNTY",0,10080000
103584,"FL","MANATEE COUNTY",360000,360000
960959,"FL","MANATEE COUNTY",189732.6,189732.6
142881,"FL","MANATEE COUNTY",148523.4,148523.4
903414,"FL","MANATEE COUNTY",0,22860000
550367,"FL","MANATEE COUNTY",0,530517.08
912886,"FL","MANATEE COUNTY",0,222805.57
122547,"FL","MANATEE COUNTY",0,4473904.84
690823,"FL","MANATEE COUNTY",0,4376234
803403,"FL","MANATEE COUNTY",0,39455.15
997052,"FL","MANATEE COUNTY",0,53283.8
896502,"FL","MANATEE COUNTY",0,61890.44
800273,"FL","MANATEE COUNTY",0,6962.67
519483,"FL","MANATEE COUNTY",0,3738375.7
270502,"FL","MANATEE COUNTY",0,2593596.05
755556,"FL","MANATEE COUNTY",0,2584892.71
457864,"FL","MANATEE COUNTY",1042721.1,1042721.1
706426,"FL","MANATEE COUNTY",0,448905.56
693507,"FL","MANATEE COUNTY",0,112226.39
662202,"FL","MANATEE COUNTY",0,151505.63
761611,"FL","MANATEE COUNTY",422272.8,422272.8
399251,"FL","MANATEE COUNTY",0,2647107.78
753921,"FL","MANATEE COUNTY",0,810377.89
756508,"FL","MANATEE COUNTY",0,285469.63
981865,"FL","MANATEE COUNTY",0,58022.28
674919,"FL","MANATEE COUNTY",0,4835.19
743871,"FL","MANATEE COUNTY",0,15472.61
231629,"FL","MANATEE COUNTY",0,2787462.09
755985,"FL","MANATEE COUNTY",0,1077605.24
875404,"FL","MANATEE COUNTY",0,35831.83
594481,"FL","MANATEE COUNTY",0,15901.7
123242,"FL","MANATEE COUNTY",1242216,1242216
221717,"FL","MANATEE COUNTY",239004,239004
113440,"FL","MANATEE COUNTY",201096,201096
131719,"FL","MANATEE COUNTY",0,154418.22
298781,"FL","MANATEE COUNTY",0,80445.42
615862,"FL","MANATEE COUNTY",0,51780.96
285878,"FL","MANATEE COUNTY",0,295891.2
253102,"FL","MANATEE COUNTY",117407.7,117407.7
716906,"FL","MANATEE COUNTY",211261.5,211261.5
244638,"FL","MANATEE COUNTY",0,156665.99
561602,"FL","MANATEE COUNTY",0,669617.26
117351,"FL","MANATEE COUNTY",581445,581445
218813,"FL","MANATEE COUNTY",581445,581445
526239,"FL","MANATEE COUNTY",0,550151.63
442928,"FL","MANATEE COUNTY",0,531828.36
257256,"FL","MANATEE COUNTY",0,293205.94
786188,"FL","MANATEE COUNTY",0,3613.29
380889,"FL","MANATEE COUNTY",0,221085.99
979302,"FL","MANATEE COUNTY",0,22445.28
110208,"FL","MANATEE COUNTY",0,140282.99
137144,"FL","MANATEE COUNTY",0,1533910.31
405529,"FL","MANATEE COUNTY",0,21098.56
675387,"FL","MANATEE COUNTY",0,67335.83
944638,"FL","MANATEE COUNTY",0,66886.93
502257,"FL","MANATEE COUNTY",0,11222.64
276544,"FL","MANATEE COUNTY",0,16946.19
648972,"FL","MANATEE COUNTY",0,44377.16
326111,"FL","MANATEE COUNTY",0,36980.97
357110,"FL","MANATEE COUNTY",0,44377.16
917049,"FL","MANATEE COUNTY",0,44099.81
772611,"FL","MANATEE COUNTY",0,15273.14
586220,"FL","MANATEE COUNTY",497214,497214
560261,"FL","MANATEE COUNTY",3179403,3179403
109493,"FL","MANATEE COUNTY",918712.8,918712.8
487284,"FL","MANATEE COUNTY",260802,260802
659797,"FL","MANATEE COUNTY",217260,217260
272717,"FL","MANATEE COUNTY",0,85068.72
263222,"FL","MANATEE COUNTY",495162,495162
259181,"FL","MANATEE COUNTY",401206.5,401206.5
998637,"FL","MANATEE COUNTY",524825.1,524825.1
