"policyID","fl_site_limit","fr_site_limit","tiv_2011"
351031,0,0,14895.81
409361,0,0,225698.49
166732,0,0,5611.32
611071,0,0,9427.02
654745,0,0,15711.69
781224,0,0,168339.59
668866,0,0,168339.59
484906,0,0,13610.82
848330,0,0,4937.96
840272,0,0,4040.15
407199,0,0,29178.86
787273,0,0,84169.79
658295,0,0,61724.52
375486,0,0,7397.28
209673,697050,697050,697050
300331,0,0,228391.02
625732,32130,32130,32130
172952,0,0,769193.74
761112,0,0,1091857.64
560100,0,0,225440.11
685547,0,0,102912.4
353199,0,0,103467.6
707270,0,0,147389.4
895436,0,0,68635.42
420615,0,0,68635.42
642041,0,0,2004946.92
489396,0,0,367227.2
367757,0,0,727591.75
109200,0,0,3434477.71
908309,0,0,928251.41
633128,0,596277,596277
646923,0,0,148194
583381,0,0,61864.8
612280,0,0,43305.92
321485,0,0,30932.96
229585,0,0,30932.96
371118,0,0,30932.96
213459,0,0,30932.96
697111,0,0,30932.96
383734,0,0,30932.96
610985,0,0,37118.88
128882,0,0,30932.96
956526,0,0,30932.96
938766,0,0,30932.96
773186,0,0,30932.96
316989,0,0,37118.88
240731,0,0,37118.88
688499,0,0,30932.96
441580,0,0,30932.96
701234,0,0,30932.96
870494,0,0,30932.96
804716,0,0,30932.96
531277,0,0,6187.04
965663,0,0,6187.04
256419,0,0,78531.54
278824,0,0,78531.54
580223,0,0,86078.76
325636,0,0,86078.76
853508,0,0,86078.76
590202,0,0,86078.76
536501,0,0,37118.88
616625,0,0,61864.8
259265,0,0,67335.83
393519,0,0,30932.96
396003,0,0,30932.96
353595,0,0,30932.96
954499,0,0,47583.99
206078,0,0,47583.99
661854,0,0,610086.23
579745,0,0,21055.92
470285,0,45000,45000
530126,0,0,698065.2
863203,1.89e+08,1.89e+08,1.89e+08
876223,0,0,245528.93
240313,1287139.5,1287139.5,1287139.5
833629,732330,732330,732330
544420,22500,22500,22500
772695,22500,22500,22500
744835,398610,398610,398610
632565,3687075.9,3687075.9,3687075.9
874226,758700,758700,758700
162966,202500,202500,202500
341357,0,0,42534.36
964913,0,0,1849.32
638460,0,0,30513.78
893320,0,0,593631.72
424006,0,0,303288.48
121943,0,0,182158.02
335891,0,0,113733.18
352842,0,0,218219.76
374540,0,0,515035.62
588620,0,0,924.66
325710,0,0,4673231.64
672665,0,13869.9,13869.9
792809,481960.8,481960.8,481960.8
269442,6066385.2,6066385.2,6066385.2
410370,0,0,1855262.7
184635,0,0,338787
626779,0,0,405043.2
206217,0,0,306096.3
287181,5057100,5057100,5057100
872022,1012500,1012500,1012500
755142,0,0,2483613.25
196773,0,0,131631.46
801241,0,0,1113319.47
670094,0,0,12934.09
839674,0,0,30607.5
278916,0,0,44761.5
762514,0,0,600101.45
301677,0,0,600101.45
512676,0,0,605780.1
840193,0,0,705258.7
868854,0,0,2400354.16
702423,0,0,705258.7
179149,0,0,140423.27
171021,0,0,1122263.91
357909,0,0,205823.2
267222,0,0,126703.6
986388,0,0,5135628.91
359497,0,0,170462.91
942801,0,0,939847.77
396900,0,0,148468.5
323033,0,0,144451.8
141516,0,0,1227465
532314,0,0,12420000
173126,0,0,436632.3
783594,1632015,1632015,1632015
210609,0,0,85993.38
775942,0,0,1219626.54
930520,0,0,21600000
874969,0,0,15570000
265927,0,0,205464.6
187218,0,0,266560.2
584213,0,0,227423.7
943072,0,0,111299.4
392573,0,0,86749.13
795828,0,0,37626.82
987753,0,0,2489.4
141808,0,0,1037.25
953432,0,0,5185.33
243814,0,0,50196.44
287497,0,270000,270000
414132,0,216000,216000
457359,0,0,172938.6
757421,0,0,213783.3
706069,0,0,482693.4
876789,0,0,13860000
399981,0,0,168980.4
480722,0,0,17516.3
255640,0,0,158572.52
532135,0,0,150720.3
437386,0,0,17288.11
487708,0,0,154632.5
886509,927000,927000,927000
343143,22500,22500,22500
659664,2160000,2160000,2160000
976711,1102500,1102500,1102500
496431,0,0,270000.72
544693,0,0,570515.22
568396,0,0,2773.98
790779,0,0,474350.58
918009,0,0,122055.12
563699,0,0,675926.46
850150,0,0,1749456.72
573837,0,0,488220.48
667479,0,1858566.6,1858566.6
100203,0,0,220993.74
940886,0,20880000,20880000
822361,0,0,898280.1
727424,0,0,386915.4
835742,0,0,115841.25
318437,405000,0,405000
493574,0,690071.4,690071.4
173876,0,869400,869400
474634,0,58500,58500
742901,0,203400,203400
725215,706228.2,706228.2,706228.2
327266,0,0,56113.2
691340,0,0,11430000
807089,0,0,698065.2
582339,22500,22500,22500
881530,0,0,49006.98
175682,0,0,5060263.08
438538,1256521.5,1256521.5,1256521.5
351705,0,0,1313530.2
889190,0,0,17820000
108666,0,0,5011340.03
881349,0,0,5042058.46
196345,0,0,496092.75
864615,1594773,1594773,1594773
535101,0,0,247431.14
364612,0,0,5611.32
131280,1560330,1560330,1560330
642993,64391.4,64391.4,64391.4
130879,0,790584.3,790584.3
222225,0,0,325480.32
545321,0,0,16643.88
120792,0,0,24041.16
391142,0,0,30513.78
868866,0,0,930390.48
343045,0,0,825914.78
491572,0,0,1561753.82
669187,0,0,334602.9
206885,0,0,1435117.45
680123,0,0,5140828.52
700042,0,0,8528470.76
629336,0,0,25879.41
738581,0,0,102126.02
613088,0,0,254753.91
276715,0,0,71488.21
925364,0,0,158800.34
598008,0,0,21771.92
268076,0,0,2345980.48
493004,0,0,897811.13
701526,0,0,338699.25
353575,0,0,617245.15
434183,0,0,424215.76
209717,0,0,593677.61
515237,0,0,69580.36
759202,0,0,209077.77
307315,0,0,40177.05
803352,0,0,33667.92
614718,0,0,27586.37
505784,0,0,15711.69
258144,0,0,33103.42
204056,0,0,27586.37
246367,0,0,216733.85
848128,0,0,8978.11
651288,0,0,20200.75
173991,0,0,15711.69
439289,0,0,20200.75
892851,0,0,20200.75
776849,0,0,11222.64
896133,0,0,70702.63
579363,0,0,35912.45
167629,0,0,19067.26
150383,0,0,358002.19
460256,0,0,4264.6
407001,104400000,104400000,104400000
885048,2091600,2091600,2091600
971153,22500,22500,22500
645438,3529737,3529737,3529737
762500,925785,925785,925785
982027,2403,2403,2403
423242,16137,16137,16137
619383,429939,429939,429939
713071,94104,94104,94104
403428,84771,84771,84771
285339,24345,24345,24345
396311,18414,18414,18414
421886,2385,2385,2385
180925,1296,1296,1296
285485,13923,13923,13923
288189,57492,57492,57492
273904,2403,2403,2403
214173,3843,3843,3843
508386,2700,2700,2700
684518,12240000,12240000,12240000
977604,271341,271341,271341
215979,11331,11331,11331
759233,60264,60264,60264
226557,87849,87849,87849
419264,1188,1188,1188
838489,909,909,909
520230,17910,17910,17910
528379,17910,17910,17910
312683,666,666,666
647193,242721,242721,242721
735897,18792,18792,18792
974836,65250,65250,65250
432265,21690,21690,21690
139185,14400,14400,14400
424998,40284,40284,40284
618930,18108,18108,18108
401113,7173,7173,7173
453631,9549,9549,9549
535177,5751,5751,5751
211126,3258,3258,3258
406163,8865,8865,8865
111190,282330,282330,282330
490822,66852,66852,66852
572327,0,0,289620.9
146131,0,0,73168.14
677320,0,0,45207.09
223994,0,0,88679.37
472322,0,0,28369.24
928649,0,0,41431.33
144256,0,0,28165.14
255461,0,0,28369.24
573358,0,0,49697.19
306841,0,0,28369.24
679136,0,0,27859
816856,0,0,45819.38
791005,0,0,56126.19
968125,0,0,21225.9
354617,0,0,43574.33
115155,0,0,38165.81
524914,0,0,4898.29
624024,0,0,4898.29
243150,0,0,45207.09
978887,0,0,4898.29
404266,0,0,4898.29
208788,0,0,4898.29
770325,0,0,246138.84
758121,0,0,4898.29
915873,0,0,27859
682866,0,0,30614.28
467846,0,0,28675.38
905069,0,0,30410.19
347912,0,0,50717.66
990339,0,0,187359.42
345596,0,0,4898.29
503271,0,0,29593.81
357908,0,0,230933.75
987998,0,0,487787.59
488343,0,0,234199.27
814156,0,0,1291310.48
463662,0,0,29389.71
201322,0,0,89291.66
885371,0,0,26226.24
291420,0,0,33267.52
508072,0,0,73576.33
681528,0,0,122150.99
767029,0,0,6429
582822,0,0,151846.85
305349,0,0,14796.9
396789,0,0,3367.57
462739,0,0,327470.79
125406,0,0,85924.09
308822,0,0,412374.4
812478,0,0,115415.85
309387,0,0,374412.69
263156,0,0,1056158.47
625782,0,0,16833.96
179227,99873,99873,99873
954283,123867,123867,123867
577551,200088,200088,200088
299788,6741,6741,6741
845818,2880,2880,2880
986902,18009,18009,18009
296163,666,666,666
365901,6030,6030,6030
163015,455679,455679,455679
220503,538992,538992,538992
245278,918,918,918
609376,0,0,35920.76
598440,0,0,11531.38
532162,0,0,4388.05
252828,0,0,95924.76
101330,0,0,64290
455812,0,0,94700.18
600819,0,0,378596.64
985489,0,0,469521.06
563838,0,0,29695.86
175658,0,0,6020.81
870907,0,0,107456.14
976414,0,0,2653.24
279667,0,0,17858.33
380203,0,0,4286
373991,0,0,4286
993952,0,0,35716.66
518276,0,0,174807.56
587383,0,0,3775.76
945260,0,0,3469.62
546516,0,0,50819.71
309523,0,0,1902000.76
301360,0,326141.1,326141.1
206317,0,0,1431657.47
856551,0,0,798831.68
510427,1081531.8,1081531.8,1081531.8
635109,0,0,1485452.81
228992,1040724,1040724,1040724
968293,0,225000,225000
801159,1911132,1911132,1911132
755853,602208,602208,602208
226317,303766.2,303766.2,303766.2
345859,293400,293400,293400
428058,120060,120060,120060
989765,81000,81000,81000
360010,0,0,1752.52
124433,0,0,418395.37
829927,0,0,1070.98
114883,0,0,1122.26
284952,0,0,448905.56
301951,0,0,657752.85
283592,620606.7,620606.7,620606.7
686693,0,0,2151394.92
704944,0,0,88599.6
206157,0,0,129491.72
222278,0,0,22393.31
779854,0,0,71074.4
314538,0,0,55496.45
392195,0,0,7010.08
100735,0,0,637722.38
749925,0,0,161621.24
611244,0,0,2628.78
424319,0,0,360240.12
320980,0,0,1051511.71
608174,0,0,19277.71
819646,0,0,3115.59
256741,0,0,1195490.69
579016,0,0,1645310.88
171384,0,0,22445.28
503718,9810000,9810000,9810000
584009,7137,7137,7137
634986,5886,5886,5886
539231,18414,18414,18414
975719,18414,18414,18414
416737,2880,2880,2880
477532,1197,1197,1197
193945,2007,2007,2007
194934,387,387,387
333799,13716,13716,13716
739418,59994,59994,59994
399211,4032,4032,4032
750286,14130,14130,14130
346196,2343393,2343393,2343393
728820,2343393,2343393,2343393
259747,3824415,3824415,3824415
529592,1448892,1448892,1448892
595578,45072,45072,45072
729534,45360,45360,45360
688225,3384,3384,3384
179947,30339,30339,30339
246787,30339,30339,30339
463448,666,666,666
164875,666,666,666
118928,666,666,666
525603,477,477,477
399383,477,477,477
386065,6858,6858,6858
707703,2988,2988,2988
549400,2988,2988,2988
430932,3087,3087,3087
330912,819,819,819
647267,58833,58833,58833
589264,1836,1836,1836
958985,784809,784809,784809
799703,1119474,1119474,1119474
889039,839691,839691,839691
853673,6669,6669,6669
189100,17910,17910,17910
780197,17910,17910,17910
875381,17910,17910,17910
336004,11520,11520,11520
570205,2106,2106,2106
418418,13923,13923,13923
767363,229689,229689,229689
935391,1885251.6,1885251.6,1885251.6
795696,9090000,9090000,9090000
867668,3019293,3019293,3019293
271174,11106,11106,11106
626876,3384,3384,3384
663830,1143,1143,1143
790361,4032,4032,4032
768272,1863,1863,1863
176719,57492,57492,57492
742630,4374,4374,4374
687989,3978,3978,3978
642271,1485,1485,1485
821504,17910000,17910000,17910000
369984,34542,34542,34542
225672,128493,128493,128493
453505,72837,72837,72837
576326,4275,4275,4275
115612,5040,5040,5040
444871,0,0,484242.3
373745,0,2234764.8,2234764.8
730980,208800,208800,208800
215509,1379701.8,1379701.8,1379701.8
208273,846000,846000,846000
903354,0,0,30903.52
660328,0,0,1943.93
308978,0,0,438630.62
728996,0,0,164486.48
613384,0,0,4427893.76
898220,0,0,3370344.89
200313,0,0,71004.09
808532,0,0,775181.7
795302,3489547.5,3489547.5,3489547.5
296502,151101,151101,151101
739738,2403,2403,2403
939497,5373,5373,5373
495268,57492,57492,57492
819620,2880,2880,2880
283668,49041,49041,49041
682537,11142,11142,11142
524408,3985389,3985389,3985389
136803,2682,2682,2682
826474,57492,57492,57492
793470,7389,7389,7389
888492,6462,6462,6462
457086,7209,7209,7209
867308,2880,2880,2880
114535,2403,2403,2403
401738,621,621,621
864996,0,0,561693.16
476517,0,0,2337688.74
533161,0,0,2773.98
735206,0,0,21267.18
227390,0,0,916440.71
372194,0,0,104146.09
274947,0,0,22445.28
946071,305667,305667,305667
623411,1171755,1171755,1171755
419822,2814408,2814408,2814408
428177,3998745,3998745,3998745
107111,65961,65961,65961
569280,1440,1440,1440
241460,765,765,765
456620,20592,20592,20592
113883,38304,38304,38304
604725,2398491,2398491,2398491
429927,66807,66807,66807
470281,66645,66645,66645
897479,3087,3087,3087
829559,3087,3087,3087
820422,4374,4374,4374
580469,4374,4374,4374
100123,4374,4374,4374
455311,2277,2277,2277
626249,2700,2700,2700
678439,2700,2700,2700
387478,2700,2700,2700
282172,1494,1494,1494
195544,38889,38889,38889
551686,80919,80919,80919
685989,4882680,4882680,4882680
111376,169488,169488,169488
643889,7335,7335,7335
578248,18927,18927,18927
154758,80919,80919,80919
674165,2880,2880,2880
407441,0,0,239925.6
532635,0,0,39097.18
367598,0,0,9260.3
845773,0,0,759951.13
338128,0,0,24009.72
483280,0,0,27779.97
137942,0,0,181954.76
466145,0,0,57264.95
739455,0,0,154330.88
565343,0,0,485089.53
943984,0,0,733173.3
719846,0,0,733173.3
745943,0,0,42080.5
749561,0,0,737583.62
698034,0,0,260367.1
363251,0,0,50003.38
886409,0,0,30865.81
364220,0,0,20577.51
558849,0,0,25722.12
863924,0,0,25722.12
696640,0,0,257217.52
261510,0,0,25722.12
995153,0,0,559907.11
677865,0,0,25722.12
372569,0,0,25722.12
955028,0,0,20996.84
440630,0,0,20996.84
836686,0,0,25722.12
674745,0,0,1082200.05
249449,0,1447380,1447380
736851,0,0,1477275.29
925566,0,0,93147.9
108969,0,0,84169.79
958897,0,0,117837.71
300195,0,0,62846.78
299774,45000,45000,45000
209960,22167,22167,22167
511498,39114,39114,39114
495748,106812,106812,106812
713308,7209,7209,7209
227172,2007,2007,2007
879048,432,432,432
974665,1629,1629,1629
971811,57492,57492,57492
156305,14670000,14670000,14670000
801170,48987,48987,48987
829080,89559,89559,89559
882208,57492,57492,57492
549238,4473,4473,4473
646943,47052,47052,47052
702705,22680,22680,22680
329634,19692,19692,19692
356939,67248,67248,67248
921259,327276,327276,327276
516720,103455,103455,103455
777030,33444,33444,33444
106904,497043,497043,497043
300620,3388806,3388806,3388806
458505,30978,30978,30978
903820,6039,6039,6039
883848,2403,2403,2403
614031,145341,145341,145341
411474,0,0,27779.97
293624,0,0,50522.46
508548,890370,890370,890370
979965,0,0,719925.3
143433,0,0,51443.32
904718,0,0,28616.77
141164,0,0,28616.77
595531,1080159.3,1080159.3,1080159.3
676689,0,0,658802.25
176623,0,4961313,4961313
859359,0,8083820.7,8083820.7
304103,0,231665.4,231665.4
580262,0,40500,40500
534429,9324,9324,9324
409078,95328,95328,95328
947810,5274,5274,5274
643878,3024,3024,3024
395178,4320,4320,4320
156610,1287,1287,1287
969082,37197,37197,37197
794045,4275,4275,4275
610474,21960000,21960000,21960000
253544,950454,950454,950454
751392,60678,60678,60678
547694,24210000,24210000,24210000
514044,71550,71550,71550
953176,33093,33093,33093
446007,30609,30609,30609
557229,19080,19080,19080
574793,2682,2682,2682
575397,1008,1008,1008
551788,1008,1008,1008
216369,380205,380205,380205
193551,151002,151002,151002
477082,1665,1665,1665
672233,2988,2988,2988
376374,66645,66645,66645
644018,14319,14319,14319
235769,107928,107928,107928
712561,8955,8955,8955
167918,2528163,2528163,2528163
127570,3396384,3396384,3396384
368351,4427037,4427037,4427037
682743,28791,28791,28791
598942,1103715,1103715,1103715
463988,2403,2403,2403
268975,7974,7974,7974
338578,85329,85329,85329
842293,169488,169488,169488
861737,725400,725400,725400
765614,34938,34938,34938
554620,29169,29169,29169
988526,2880,2880,2880
419953,38502,38502,38502
858915,11943,11943,11943
826398,76797,76797,76797
713870,0,0,316344.6
877303,0,0,308619
201604,0,0,95392.43
137916,0,106200,106200
140972,0,0,50294.78
777538,0,0,898093.24
984270,0,0,10530000
753561,4978557.9,4978557.9,4978557.9
977794,1064700,1064700,1064700
523262,709513.2,709513.2,709513.2
806981,75150,75150,75150
632771,4320,4320,4320
668924,0,0,614101.92
468114,0,18493.2,18493.2
303570,0,402227.1,402227.1
596810,0,0,100787.94
899186,0,235788.3,235788.3
400340,0,18871.2,18871.2
318127,2138418,2138418,2138418
787420,310458.6,310458.6,310458.6
262136,0,0,888630.3
132879,0,0,609294.6
327362,0,0,439896.6
467307,0,0,770309.09
238427,0,0,1028626
596347,0,0,2565626.06
974310,0,0,2542874.12
301208,0,0,615141.68
568816,884620.8,884620.8,884620.8
775877,782962.2,782962.2,782962.2
799687,0,0,2895440.89
134145,0,0,2895440.89
463637,0,0,3434127.56
708379,0,0,58493.52
823185,0,0,1035600.45
978639,0,0,376570.04
981947,0,0,634389.98
637370,0,0,1961605.09
947699,0,0,291294.82
407868,0,0,16736.32
617944,0,0,20106.48
770147,0,0,20106.48
417541,0,0,303038.19
507617,0,0,1596431.64
447980,0,0,368077.87
435756,0,0,323842.72
778024,0,0,24274.57
236540,0,0,18570.1
400741,0,0,60686.42
874214,0,0,11610000
648367,0,0,2317531.09
884801,0,0,303432.1
390881,0,0,103035.05
634891,0,0,15911.46
564330,0,0,2301897.95
897210,0,0,1437866.97
731325,0,0,565077.83
494415,0,0,190623.26
424538,0,0,752511.62
987661,0,0,18206.49
455654,0,0,60686.42
434061,0,0,24274.57
902328,0,0,44908.51
444786,0,0,998233.55
600425,0,0,1323485.83
541285,0,0,3256395.75
972034,0,0,3155693.89
662186,0,0,1335101.26
341083,0,0,364118.53
202351,0,0,40590000
302043,0,0,14881.22
447760,0,0,14881.22
211212,0,0,114133.12
853370,0,0,3273194.92
806678,0,0,79460.77
444346,0,0,103151.76
220516,0,0,84359.46
796912,0,0,18227.81
888249,0,0,18227.81
333391,0,0,367394.41
531968,0,0,617245.15
409002,0,0,4489055.64
409155,0,0,134391.1
403357,0,0,2962151.62
897639,0,0,952923.26
223496,0,0,109235.56
208997,0,0,47441.46
696409,32310,32310,32310
636447,55800,55800,55800
701420,271339.2,0,271339.2
341244,16020000,16020000,16020000
908775,1358593.2,1358593.2,1358593.2
859460,227587.5,227587.5,227587.5
733803,55999.8,55999.8,55999.8
835458,38386.8,38386.8,38386.8
655467,0,0,373562.64
543102,0,0,1061509.68
820304,0,0,338425.56
892272,0,0,2294081.46
954867,0,0,2890487.16
571826,0,0,1189112.76
751211,0,0,182158.02
421668,0,0,246884.22
327755,0,0,224692.38
977710,0,0,208973.16
566576,2286648.9,2286648.9,2286648.9
611581,1897596,1897596,1897596
225875,22500,22500,22500
450486,0,0,411701.4
667761,0,0,881829
248606,810000,810000,810000
421729,538200,538200,538200
531447,0,0,19350000
946523,0,1407262.5,1407262.5
553238,0,0,7878340.88
467408,0,0,726234.53
698755,0,0,7753412.49
717649,0,0,1148501.32
706575,0,0,5566428.99
441315,0,0,740694.18
694561,0,0,2783214.5
565113,0,0,2727101.3
451524,0,0,2278195.74
361178,0,0,2334308.93
249038,0,0,130432.88
549424,0,0,478057.49
420322,0,0,270011.09
712716,0,0,313321.49
672408,0,0,261205.8
329178,0,0,848348.47
351436,0,0,175092.25
149909,0,0,424804.95
971792,0,0,415723.59
819302,0,0,198726
483053,0,0,397549.65
849470,0,0,728237.05
675817,0,0,111802.18
315158,0,0,619790.45
645933,0,0,121372.84
545319,0,0,121372.84
635267,0,0,44908.51
306260,0,0,6069.2
528607,0,0,24274.57
767888,0,0,18206.49
932206,0,0,44908.51
850587,0,0,44908.51
379498,0,0,44908.51
477381,0,0,18206.49
318732,0,0,33667.92
912761,0,0,364118.53
878854,0,0,2379558.61
873619,0,0,673706.25
921889,0,0,398955.84
527534,0,0,812245.24
590003,0,0,76642.77
718820,0,0,6290390.22
517553,0,0,123895.69
924465,0,0,117162.11
514977,0,0,546177.79
272931,0,0,72823.71
630941,0,0,347929.87
974481,0,0,51024.85
918509,0,0,752834.83
586288,0,0,214928.13
104055,0,0,29183.35
775112,0,0,232806.91
321782,0,0,12494.16
620544,0,0,262346.02
462619,0,0,376619.42
518262,0,0,534768.85
818561,0,0,114068.03
400409,0,0,136273.14
288987,0,0,284812.62
579968,0,0,64193.5
624583,0,0,16920000
231230,0,0,420848.97
805310,0,0,336230.27
327433,0,0,30343.77
572134,0,67500,67500
720194,13118.4,13118.4,13118.4
856329,0,0,703666.26
851076,0,0,91541.34
138705,959130,959130,959130
859369,0,0,362351.7
461140,0,0,465896.7
799656,0,0,263477.7
242319,0,0,1364047
187391,0,0,359545.3
498562,0,0,42481.06
319962,0,0,42481.06
965254,0,0,42481.06
316545,0,0,42481.06
485455,0,0,42481.06
453080,0,0,42481.06
138278,0,0,42481.06
309112,0,0,42481.06
595005,0,0,42481.06
843605,0,0,42481.06
152330,0,0,56639.54
431684,0,0,21131.11
337721,0,0,65100.28
349171,0,0,357654.6
879344,0,0,218471.12
889015,0,0,184403.67
847571,0,0,197187.38
933919,0,0,426885.62
694046,0,0,777322.63
729548,0,0,183189.38
348031,0,0,205926.45
178092,0,0,9540000
965506,217800,217800,217800
816646,108000,108000,108000
262145,108000,108000,108000
562018,37800,37800,37800
197494,27000,27000,27000
161450,0,6814998,6814998
862783,0,7289305.2,7289305.2
169996,0,5031027,5031027
550699,0,668956.5,668956.5
956013,0,1668764.7,1668764.7
942843,0,1093027.5,1093027.5
397958,0,90000,90000
331030,0,0,2538579.15
746901,0,965465.1,965465.1
349675,0,82234.8,82234.8
838220,0,3558190.5,3558190.5
764448,0,158669.1,158669.1
697993,0,428178.6,428178.6
304934,0,165766.5,165766.5
424159,0,22500,22500
377177,0,0,704307.15
332027,0,29781,29781
431186,0,472320,472320
855128,0,244975.5,244975.5
495696,0,0,4665251.3
633352,22500,22500,22500
919751,0,0,397457.1
645120,0,0,503115.3
450742,0,0,627597.9
358006,0,0,400350.6
163282,0,0,513934.63
611254,0,435844.8,435844.8
281448,0,0,559790.93
286631,0,0,540843.05
660694,0,0,680694.55
827890,0,0,540843.05
844018,0,0,451216.58
780649,0,0,699779.3
107278,0,0,540843.05
187441,0,775774.8,775774.8
703238,0,0,774690.05
485682,0,0,892062.43
545825,0,0,824359.82
791584,0,0,540843.05
287277,0,0,794989.44
311662,0,0,681096.31
154448,0,0,891914.98
759380,0,0,471433.75
787673,0,0,512367.77
727262,0,0,451497.82
748205,0,0,889129.58
105050,0,0,681096.31
674269,0,0,794989.44
598655,0,0,559790.93
431878,0,0,906606.14
562804,0,0,525696.7
899651,0,6883.2,6883.2
613796,0,28728,28728
188829,0,24624,24624
186135,0,20520,20520
871001,0,20520,20520
622846,0,20520,20520
485464,0,20520,20520
599696,0,11385,11385
559285,0,13167,13167
481844,0,13167,13167
552581,0,13167,13167
603422,0,25920,25920
564654,0,90000,90000
352873,0,0,934195.05
576245,0,0,1917460.25
680267,0,0,3046213.36
439909,0,0,911976.95
582117,0,0,24030000
763927,0,0,50976.59
100377,0,0,44908.51
747840,0,0,18206.49
215661,0,0,24274.57
675156,0,0,18206.49
423227,0,0,24274.57
977583,0,0,18206.49
696331,0,0,18206.49
729153,0,0,44908.51
156977,0,0,24274.57
110130,0,0,121372.84
107958,0,0,24274.57
796851,0,0,44908.51
857493,0,0,44908.51
737895,0,0,24274.57
496562,0,0,44908.51
237899,0,0,44908.51
149733,0,0,16218.96
708799,0,0,2244527.82
279155,0,0,12266.34
973152,0,0,129060.35
719961,0,0,632323.89
475882,0,0,665123.17
384777,0,0,665123.17
493821,0,0,18520.72
937640,0,0,485491.37
334896,0,0,634696.35
384113,0,0,21420000
997003,185799.6,185799.6,185799.6
457501,0,0,3731132.45
907645,0,1594800,1594800
844416,0,0,626872.96
347409,0,0,1212369.53
988351,0,0,856765.02
345919,0,0,1298929.27
771880,0,0,9180000
377373,0,0,2783214.5
268159,0,0,14962.02
885534,0,0,27553.82
664952,0,0,46449.38
575677,0,0,290445.27
797062,0,0,166509.17
304976,0,0,925783.56
764562,0,0,497542.24
536997,0,0,420364.15
335982,0,0,420364.15
425413,0,0,76642.77
881735,0,0,101667.01
846669,0,0,52593.78
918669,0,0,30343.77
435096,0,0,138326.88
783398,0,0,53257.03
273687,0,0,12266.34
460373,0,0,15186.48
434260,0,0,5162413.99
669114,0,0,11070000
265447,872761.5,872761.5,872761.5
115875,0,110959.2,110959.2
878059,0,0,2492883.36
741096,0,0,4930287.12
541498,0,0,165970.8
728939,102286.8,102286.8,102286.8
336054,119145.6,119145.6,119145.6
427434,0,0,441693.9
644758,0,0,56113.2
737878,0,0,145894.31
762573,0,0,421829.1
118935,0,0,195629.4
888020,0,0,146056.5
845743,0,0,278155.8
788034,0,0,1349283.37
770692,0,0,6791990.4
179202,0,0,336576.24
821985,0,0,385583.22
355544,0,0,234172.8
921990,0,0,352321.2
406547,0,0,803278.61
285209,0,0,836828.91
120324,0,0,14877.05
574910,0,0,104621.47
842856,0,0,148088.97
514727,0,0,20065.57
971450,0,0,20065.57
237018,0,0,87519.75
155761,0,0,44254.23
943367,0,0,285059.52
209835,0,0,285059.52
507411,0,0,12157.48
631140,0,0,12157.48
472241,0,0,600004.93
162071,0,0,98741.27
515591,0,0,320314.32
338086,0,0,137656.89
229444,0,0,36511.73
883812,0,0,145268.09
123386,0,0,70680.18
425595,0,0,42481.06
892498,276570,276570,276570
242765,28350,28350,28350
501847,72000,72000,72000
578202,0,0,3321731.33
928434,466149.6,466149.6,466149.6
517979,582649.2,582649.2,582649.2
561413,291324.6,291324.6,291324.6
393984,815724,815724,815724
104139,174825,174825,174825
473693,233074.8,233074.8,233074.8
644581,233074.8,233074.8,233074.8
414528,233074.8,233074.8,233074.8
951667,174825,174825,174825
730302,407862,407862,407862
958649,349612.2,349612.2,349612.2
792468,497901.6,497901.6,497901.6
451846,497901.6,497901.6,497901.6
325671,233074.8,233074.8,233074.8
545584,174825,174825,174825
898520,466149.6,466149.6,466149.6
493615,0,0,424538.08
646090,407862,407862,407862
422022,466149.6,466149.6,466149.6
506897,407862,407862,407862
696648,349612.2,349612.2,349612.2
176126,349612.2,349612.2,349612.2
634525,349612.2,349612.2,349612.2
105238,349612.2,349612.2,349612.2
896485,423775.8,423775.8,423775.8
531417,407862,407862,407862
769168,407862,407862,407862
264062,407862,407862,407862
354391,349612.2,349612.2,349612.2
603663,349612.2,349612.2,349612.2
685118,349612.2,349612.2,349612.2
425631,233074.8,233074.8,233074.8
456839,233074.8,233074.8,233074.8
574253,407862,407862,407862
521775,349612.2,349612.2,349612.2
284411,407862,407862,407862
121178,407862,407862,407862
664750,233074.8,233074.8,233074.8
997811,174825,174825,174825
761397,174825,174825,174825
668053,287431.2,287431.2,287431.2
986997,405140.4,405140.4,405140.4
519185,466149.6,466149.6,466149.6
681891,286561.8,286561.8,286561.8
657785,342883.8,342883.8,342883.8
509205,233074.8,233074.8,233074.8
941713,340540.2,340540.2,340540.2
317132,284898.6,284898.6,284898.6
232268,452692.8,452692.8,452692.8
133073,233074.8,233074.8,233074.8
483962,233074.8,233074.8,233074.8
832190,349612.2,349612.2,349612.2
430316,339066,339066,339066
346528,349612.2,349612.2,349612.2
613106,349650,349650,349650
392981,425061,425061,425061
870779,291324.6,291324.6,291324.6
725953,280135.8,280135.8,280135.8
132995,224116.2,224116.2,224116.2
636802,336155.4,336155.4,336155.4
332735,224116.2,224116.2,224116.2
622230,448194.6,448194.6,448194.6
714989,280135.8,280135.8,280135.8
742345,280135.8,280135.8,280135.8
452684,336155.4,336155.4,336155.4
259103,224116.2,224116.2,224116.2
219054,392175,392175,392175
878156,224116.2,224116.2,224116.2
